                                                                                         22 Nov 2025 15:58:06
Civil Air Patrol Use Only
Aircraft-Aircraft6


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:01:19.000    -4423.497657    -2537.739956    3841.753957      109.563       37.050    14.451948
1 Oct 2025 06:01:20.000    -4423.063949    -2538.577301    3841.700272      109.569       37.050    14.451839
1 Oct 2025 06:01:21.000    -4422.630109    -2539.414572    3841.646555      109.575       37.049    14.451730
1 Oct 2025 06:01:22.000    -4422.196137    -2540.251770    3841.592808      109.582       37.048    14.451621
1 Oct 2025 06:01:23.000    -4421.762032    -2541.088893    3841.539030      109.588       37.048    14.451512
1 Oct 2025 06:01:24.000    -4421.327795    -2541.925943    3841.485221      109.594       37.047    14.451403
1 Oct 2025 06:01:25.000    -4420.893426    -2542.762918    3841.431381      109.601       37.047    14.451294
1 Oct 2025 06:01:26.000    -4420.458924    -2543.599820    3841.377511      109.607       37.046    14.451185
1 Oct 2025 06:01:27.000    -4420.024290    -2544.436647    3841.323609      109.614       37.045    14.451076
1 Oct 2025 06:01:28.000    -4419.589524    -2545.273401    3841.269677      109.620       37.045    14.450967
1 Oct 2025 06:01:29.000    -4419.154625    -2546.110080    3841.215715      109.626       37.044    14.450858
1 Oct 2025 06:01:30.000    -4418.719594    -2546.946686    3841.161721      109.633       37.044    14.450749
1 Oct 2025 06:01:31.000    -4418.284431    -2547.783217    3841.107697      109.639       37.043    14.450640
1 Oct 2025 06:01:32.000    -4417.849136    -2548.619674    3841.053641      109.646       37.042    14.450531
1 Oct 2025 06:01:33.000    -4417.413708    -2549.456057    3840.999555      109.652       37.042    14.450422
1 Oct 2025 06:01:34.000    -4416.978149    -2550.292366    3840.945439      109.658       37.041    14.450313
1 Oct 2025 06:01:35.000    -4416.542457    -2551.128600    3840.891291      109.665       37.041    14.450204
1 Oct 2025 06:01:36.000    -4416.106633    -2551.964761    3840.837113      109.671       37.040    14.450095
1 Oct 2025 06:01:37.000    -4415.670676    -2552.800847    3840.782904      109.678       37.039    14.449986
1 Oct 2025 06:01:38.000    -4415.234588    -2553.636859    3840.728664      109.684       37.039    14.449877
1 Oct 2025 06:01:39.000    -4414.798367    -2554.472796    3840.674393      109.690       37.038    14.449768
1 Oct 2025 06:01:40.000    -4414.362015    -2555.308659    3840.620092      109.697       37.038    14.449659
1 Oct 2025 06:01:41.000    -4413.925530    -2556.144448    3840.565759      109.703       37.037    14.449550
1 Oct 2025 06:01:42.000    -4413.488913    -2556.980163    3840.511397      109.709       37.036    14.449441
1 Oct 2025 06:01:43.000    -4413.052164    -2557.815803    3840.457003      109.716       37.036    14.449332
1 Oct 2025 06:01:44.000    -4412.615283    -2558.651369    3840.402578      109.722       37.035    14.449223
1 Oct 2025 06:01:45.000    -4412.178270    -2559.486861    3840.348123      109.729       37.035    14.449113
1 Oct 2025 06:01:46.000    -4411.741125    -2560.322278    3840.293637      109.735       37.034    14.449004
1 Oct 2025 06:01:47.000    -4411.303847    -2561.157620    3840.239120      109.741       37.033    14.448895
1 Oct 2025 06:01:48.000    -4410.866438    -2561.992889    3840.184572      109.748       37.033    14.448786
1 Oct 2025 06:01:49.000    -4410.428897    -2562.828082    3840.129994      109.754       37.032    14.448677
1 Oct 2025 06:01:50.000    -4409.991224    -2563.663201    3840.075385      109.761       37.032    14.448568
1 Oct 2025 06:01:51.000    -4409.553455    -2564.498172    3840.020753      109.767       37.031    14.448459
1 Oct 2025 06:01:52.000    -4409.115518    -2565.333142    3839.966082      109.773       37.030    14.448349
1 Oct 2025 06:01:53.000    -4408.677449    -2566.168037    3839.911381      109.780       37.030    14.448240
1 Oct 2025 06:01:54.000    -4408.239248    -2567.002858    3839.856649      109.786       37.029    14.448131
1 Oct 2025 06:01:55.000    -4407.800915    -2567.837604    3839.801886      109.793       37.029    14.448022
1 Oct 2025 06:01:56.000    -4407.362450    -2568.672275    3839.747092      109.799       37.028    14.447913
1 Oct 2025 06:01:57.000    -4406.923853    -2569.506872    3839.692268      109.805       37.027    14.447803
1 Oct 2025 06:01:58.000    -4406.485125    -2570.341394    3839.637412      109.812       37.027    14.447694
1 Oct 2025 06:01:59.000    -4406.046264    -2571.175841    3839.582527      109.818       37.026    14.447585
1 Oct 2025 06:02:00.000    -4405.607272    -2572.010214    3839.527610      109.824       37.026    14.447476
1 Oct 2025 06:02:01.000    -4405.168148    -2572.844512    3839.472662      109.831       37.025    14.447366
1 Oct 2025 06:02:02.000    -4404.728891    -2573.678735    3839.417684      109.837       37.024    14.447257
1 Oct 2025 06:02:03.000    -4404.289504    -2574.512883    3839.362675      109.844       37.024    14.447148
1 Oct 2025 06:02:04.000    -4403.849984    -2575.346957    3839.307636      109.850       37.023    14.447039
1 Oct 2025 06:02:05.000    -4403.410332    -2576.180956    3839.252565      109.856       37.023    14.446929
1 Oct 2025 06:02:06.000    -4402.970549    -2577.014880    3839.197464      109.863       37.022    14.446820
1 Oct 2025 06:02:07.000    -4402.530634    -2577.848729    3839.142332      109.869       37.021    14.446711
1 Oct 2025 06:02:08.000    -4402.090587    -2578.682503    3839.087169      109.876       37.021    14.446602
1 Oct 2025 06:02:09.000    -4401.650409    -2579.516202    3839.031976      109.882       37.020    14.446492
1 Oct 2025 06:02:10.000    -4401.210099    -2580.349827    3838.976752      109.888       37.020    14.446383
1 Oct 2025 06:02:11.000    -4400.769657    -2581.183376    3838.921497      109.895       37.019    14.446274
1 Oct 2025 06:02:12.000    -4400.329083    -2582.016851    3838.866211      109.901       37.018    14.446164
1 Oct 2025 06:02:13.000    -4399.888378    -2582.850250    3838.810895      109.907       37.018    14.446055
1 Oct 2025 06:02:14.000    -4399.447541    -2583.683574    3838.755548      109.914       37.017    14.445946
1 Oct 2025 06:02:15.000    -4399.006572    -2584.516824    3838.700170      109.920       37.017    14.445837
1 Oct 2025 06:02:16.000    -4398.565471    -2585.349998    3838.644762      109.927       37.016    14.445727
1 Oct 2025 06:02:17.000    -4398.124239    -2586.183098    3838.589322      109.933       37.015    14.445618
1 Oct 2025 06:02:18.000    -4397.682876    -2587.016122    3838.533852      109.939       37.015    14.445509
1 Oct 2025 06:02:19.000    -4397.241381    -2587.849071    3838.478351      109.946       37.014    14.445399
1 Oct 2025 06:02:20.000    -4396.799754    -2588.681945    3838.422820      109.952       37.013    14.445290
1 Oct 2025 06:02:21.000    -4396.357995    -2589.514744    3838.367258      109.958       37.013    14.445181
1 Oct 2025 06:02:22.000    -4395.916105    -2590.347467    3838.311665      109.965       37.012    14.445071
1 Oct 2025 06:02:23.000    -4395.474084    -2591.180116    3838.256041      109.971       37.012    14.444962
1 Oct 2025 06:02:24.000    -4395.031931    -2592.012689    3838.200387      109.978       37.011    14.444853
1 Oct 2025 06:02:25.000    -4394.589646    -2592.845187    3838.144702      109.984       37.010    14.444743
1 Oct 2025 06:02:26.000    -4394.147230    -2593.677610    3838.088986      109.990       37.010    14.444634
1 Oct 2025 06:02:27.000    -4393.704682    -2594.509957    3838.033239      109.997       37.009    14.444525
1 Oct 2025 06:02:28.000    -4393.262005    -2595.342231    3837.977464      110.003       37.009    14.444419
1 Oct 2025 06:02:29.000    -4392.819200    -2596.174431    3837.921661      110.010       37.008    14.444317
1 Oct 2025 06:02:30.000    -4392.376263    -2597.006555    3837.865827      110.016       37.007    14.444216
1 Oct 2025 06:02:31.000    -4391.933195    -2597.838604    3837.809962      110.022       37.007    14.444114
1 Oct 2025 06:02:32.000    -4391.489995    -2598.670578    3837.754067      110.029       37.006    14.444012
1 Oct 2025 06:02:33.000    -4391.046664    -2599.502477    3837.698140      110.035       37.005    14.443910
1 Oct 2025 06:02:34.000    -4390.603201    -2600.334300    3837.642183      110.041       37.005    14.443809
1 Oct 2025 06:02:35.000    -4390.159607    -2601.166047    3837.586196      110.048       37.004    14.443707
1 Oct 2025 06:02:36.000    -4389.715882    -2601.997719    3837.530177      110.054       37.004    14.443605
1 Oct 2025 06:02:37.000    -4389.272025    -2602.829316    3837.474128      110.061       37.003    14.443504
1 Oct 2025 06:02:38.000    -4388.828037    -2603.660837    3837.418048      110.067       37.002    14.443402
1 Oct 2025 06:02:39.000    -4388.383917    -2604.492283    3837.361938      110.073       37.002    14.443300
1 Oct 2025 06:02:40.000    -4387.939667    -2605.323653    3837.305797      110.080       37.001    14.443198
1 Oct 2025 06:02:41.000    -4387.495284    -2606.154947    3837.249625      110.086       37.001    14.443097
1 Oct 2025 06:02:42.000    -4387.050771    -2606.986166    3837.193422      110.092       37.000    14.442995
1 Oct 2025 06:02:43.000    -4386.606127    -2607.817309    3837.137189      110.099       36.999    14.442894
1 Oct 2025 06:02:44.000    -4386.161351    -2608.648377    3837.080926      110.105       36.999    14.442792
1 Oct 2025 06:02:45.000    -4385.716444    -2609.479369    3837.024631      110.112       36.998    14.442691
1 Oct 2025 06:02:46.000    -4385.271405    -2610.310286    3836.968306      110.118       36.997    14.442590
1 Oct 2025 06:02:47.000    -4384.826236    -2611.141126    3836.911950      110.124       36.997    14.442488
1 Oct 2025 06:02:48.000    -4384.380935    -2611.971892    3836.855564      110.131       36.996    14.442387
1 Oct 2025 06:02:49.000    -4383.935503    -2612.802581    3836.799146      110.137       36.996    14.442286
1 Oct 2025 06:02:50.000    -4383.489940    -2613.633194    3836.742698      110.143       36.995    14.442184
1 Oct 2025 06:02:51.000    -4383.044246    -2614.463732    3836.686220      110.150       36.994    14.442083
